"Hospital.Name","Street.Address","City","State.Code","lat","long","Revenue.per.Bed","Cost.to.Revenue.Ratio"
"INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD","INDIANA","PA",40.60726355,-79.1563120375509,3.44694187121212,0.292344922599782
"INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD","INDIANA","PA",40.60726355,-79.1563120375509,3.44060798507463,0.302821540110047
"INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD","INDIANA","PA",40.60726355,-79.1563120375509,4.49947208181818,0.304453173535839
"INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD","INDIANA","PA",40.60726355,-79.1563120375509,4.42991003636364,0.311003828635108
"INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD","INDIANA","PA",40.60726355,-79.1563120375509,4.8678182,0.281574772040583
"INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD","INDIANA","PA",40.60726355,-79.1563120375509,5.62619981818182,0.2609205393248
"INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD","INDIANA","PA",40.60726355,-79.1563120375509,4.78162761940299,0.268690211696963
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,5.3513567393736,0.222801262367777
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,5.55746948322148,0.209450658960547
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,5.68996732054176,0.212973562472781
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,6.26470330997625,0.208105008471162
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,6.32220727565632,0.219558929395444
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,6.49807006721698,0.222350053758714
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,6.80424928076464,0.220436320999331
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,7.54276265384615,0.215638726049258
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,7.25455255995204,0.247032840331709
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,7.69521531850117,0.230804514657049
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,7.89654705184332,0.240243688901357
"THOMAS JEFFERSON UNIV. HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PA",39.9493479,-75.1580147482372,8.1276966624424,0.257181670201066
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,3.41335504545455,0.250191730181333
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,3.95724468181818,0.206306068123639
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,4.40806875,0.19920650161036
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,5.06736397727273,0.192937672027479
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,5.47678129545455,0.181101074475242
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,6.67741479545455,0.167901570617025
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,8.26514668181818,0.156040339645955
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,8.84301106122449,0.144703057118724
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,9.14703014285714,0.151441354299547
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,9.87084767346939,0.142529296989683
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,11.0151712653061,0.146182740112175
"MINERS MEMORIAL MEDICAL CENTER","360 WEST RUDDLE STREET","COALDALE","PA",40.82146685,-75.9141077953406,11.8058733673469,0.144014770441267
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.52384495,0.32979492106464
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.41871695,0.348981239703945
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.72913505714286,0.334425649342404
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.0242873125,0.298836059609007
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.053314421875,0.309313370830941
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.26346375,0.285336812195839
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.36617478125,0.290266632474482
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.35896472131148,0.299032660445666
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.08487883606557,0.357195573505836
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.20514757377049,0.364365362669278
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.11791331147541,0.366553437557961
"HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","PA",40.0229469,-79.586139178472,1.11432081967213,0.364867565437566
"GNADEN HUETTEN MEMORIAL HOSPITAL","211 N. 12TH STREET","LEHIGHTON","PA",40.83331465,-75.7269420421113,1.81552028235294,0.342388865304299
"GNADEN HUETTEN MEMORIAL HOSPITAL","211 N. 12TH STREET","LEHIGHTON","PA",40.83331465,-75.7269420421113,1.91006474117647,0.323733769590797
"GNADEN HUETTEN MEMORIAL HOSPITAL","211 N. 12TH STREET","LEHIGHTON","PA",40.83331465,-75.7269420421113,1.89738007058824,0.315808611039175
"GNADEN HUETTEN MEMORIAL HOSPITAL","211 N. 12TH STREET","LEHIGHTON","PA",40.83331465,-75.7269420421113,2.32108724285714,0.311386159689314
"GNADEN HUETTEN MEMORIAL HOSPITAL","211 N. 12TH STREET","LEHIGHTON","PA",40.83331465,-75.7269420421113,2.45071738571429,0.30988407318657
"BLUE MOUNTAIN HOSPITAL","211 N. 12TH STREET","LEHIGHTON","PA",44.4171771,-118.959851825793,2.13834555454545,0.304337583230393
"BLUE MOUNTAIN HOSPITAL","211 N. 12TH STREET","LEHIGHTON","PA",44.4171771,-118.959851825793,2.40066183636364,0.35811219968045
"BLUE MOUNTAIN HOSPITAL","211 N. 12TH STREET","LEHIGHTON","PA",44.4171771,-118.959851825793,4.46031739705882,0.200799980658195
"BLUE MOUNTAIN HOSPITAL","211 N. 12TH STREET","LEHIGHTON","PA",44.4171771,-118.959851825793,5.60556041176471,0.190975172687514
"BLUE MOUNTAIN HOSPITAL","211 N. 12TH STREET","LEHIGHTON","PA",44.4171771,-118.959851825793,6.49900507352941,0.14459469129828
"AMERICAN ONCOLOGIC HOSPITAL","7701 BURHOLME AVENUE","PHILADELPHIA","PA",40.0734100724513,-75.0903580632876,5.58474141,0.367717883288709
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,1.4080452195122,0.258089298129872
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,1.37561241975309,0.273233113339436
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,0.985373651162791,0.268002054326364
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,1.08359333076923,0.259425617755705
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,1.16637487692308,0.247062954439757
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,1.17177808461538,0.265804293699586
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,1.0776649,0.281859373768371
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,1.09922791538462,0.280933227615308
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,0.992173276923077,0.284594589192648
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,0.953388846153846,0.316196926671699
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,1.1442299516129,0.339803221935834
"MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","PA",42.07365085,-80.0919894619967,1.29972794354839,0.308531099855171
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,3.75714471361502,0.223211619655873
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,3.93548361502347,0.212138664800829
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,4.07197904694836,0.20711985248612
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,4.32632317511521,0.203355305180553
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,4.83785807373272,0.20491068293751
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,4.73565769585253,0.193292768583855
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,4.91239205365854,0.193501733010463
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,5.48251613658537,0.181798396771015
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,5.60465275115207,0.176331491473526
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,6.26896786635945,0.143960626120517
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,6.54235779723502,0.172787524236196
"POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","PA",40.9928441,-75.1748428638827,6.46751310970464,0.162552908618466
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,3.71291384790875,0.214156843200955
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,4.04197828991597,0.229390438484563
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,4.3009281512605,0.249815379893083
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,4.71137815086207,0.207391439277883
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,4.86483053448276,0.203695423405453
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,4.90821164556962,0.209588007580442
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,5.42501249308756,0.21119314952993
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,5.54306273732719,0.208752042514446
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,4.69041889539749,0.236898996904324
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,4.73143218450185,0.229686790372785
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,5.53772348987854,0.236538387774133
"DOYLESTOWN HOSPITAL","595 WEST STATE STREET","DOYLESTOWN","PA",40.3067939,-75.1465981326899,5.85636176923077,0.227184710692108
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,4.18064816374269,0.192057247185079
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,3.9893560326087,0.189214605860641
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,2.95829881967213,0.185847711766783
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,3.7008138852459,0.200764714078748
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,3.67558052459016,0.201579306376429
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,5.20025448412698,0.208864405926166
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,4.95686028571429,0.195918257242445
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,4.73815550657895,0.197441389435191
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,4.51943417763158,0.211602388308405
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,4.53630205263158,0.201599437202148
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,4.61875778947368,0.211510991483493
"NAZARETH HOSPITAL-PHILA  PA","2601 HOLME AVENUE","PHILADELPHIA","PA",40.0601668,-75.0400552042205,4.19315016447368,0.230433396760451
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,2.12962872307692,0.351136532885144
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,2.21234106349206,0.350527772107127
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,2.1572978115942,0.307500662950267
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,4.47618272727273,0.2931846216639
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,4.65336472727273,0.279530707255713
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,4.81162424242424,0.270899702488166
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,5.06083187878788,0.267101003373191
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,5.18998381818182,0.263579417010619
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,4.8312646969697,0.306563056595978
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,5.5495206969697,0.27962430148827
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,6.71495903030303,0.266755751049326
"FRICK HOSPITAL","508 CHURCH STREET","MOUNT PLEASANT","PA",40.1297494068853,-79.5321110054506,6.96300318181818,0.255223741949904
"JENNERSVILLE REGIONAL HOSPITAL","1015 W. BALTIMORE PIKE","WEST GROVE","PA",39.82168865,-75.8876216249655,5.44182485714286,0.122736992060489
"JENNERSVILLE REGIONAL HOSPITAL","1015 W. BALTIMORE PIKE","WEST GROVE","PA",39.82168865,-75.8876216249655,5.5789986779661,0.12064251053471
"JENNERSVILLE REGIONAL HOSPITAL","1015 W. BALTIMORE PIKE","WEST GROVE","PA",39.82168865,-75.8876216249655,6.01416898387097,0.108338910641925
"JENNERSVILLE REGIONAL HOSPITAL","1015 W. BALTIMORE PIKE","WEST GROVE","PA",39.82168865,-75.8876216249655,6.53988633870968,0.0982159098537949
"JENNERSVILLE REGIONAL HOSPITAL","1015 W. BALTIMORE PIKE","WEST GROVE","PA",39.82168865,-75.8876216249655,8.12650505882353,0.0915895113660008
"JENNERSVILLE REGIONAL HOSPITAL","1015 W. BALTIMORE PIKE","WEST GROVE","PA",39.82168865,-75.8876216249655,6.60814801754386,0.0995376608915166
"JENNERSVILLE REGIONAL HOSPITAL","1015 W. BALTIMORE PIKE","WEST GROVE","PA",39.82168865,-75.8876216249655,1.25235876190476,0.11849306277949
"JENNERSVILLE REGIONAL HOSPITAL","1015 W. BALTIMORE PIKE","WEST GROVE","PA",39.82168865,-75.8876216249655,4.82506602830189,0.149051854637281
"JENNERSVILLE REGIONAL HOSPITAL","1015 W. BALTIMORE PIKE","WEST GROVE","PA",39.82168865,-75.8876216249655,2.9526208245614,0.264529810794855
"JENNERSVILLE REGIONAL HOSPITAL","1015 W. BALTIMORE PIKE","WEST GROVE","PA",39.82168865,-75.8876216249655,3.20465585964912,0.257427203612919
"JENNERSVILLE REGIONAL HOSPITAL","1015 W. BALTIMORE PIKE","WEST GROVE","PA",39.82168865,-75.8876216249655,1.51842471153846,0.271649407403941
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,2.48461768707483,0.28096135459869
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,2.63337547619048,0.267239385047816
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,2.78044479863481,0.270791396175144
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,3.04215312456747,0.268779338065187
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,3.17245264505119,0.264296726741471
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,3.50623579069767,0.233561096467091
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,3.80222863728814,0.225255547895225
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,3.89910924752475,0.219042660722725
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,3.92719619031142,0.236933225238688
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,4.32559270608108,0.222660977296893
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,4.97096577027027,0.219869570344815
"ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","PA",40.3771426,-80.0679532,5.07945047811448,0.222927151100557
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,5.52037801360544,0.149903356588634
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,5.29493875255973,0.163975278769891
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,5.14857579927667,0.178495993402262
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,5.17568901576182,0.167079378425613
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,5.04307299644128,0.179628509734439
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,5.05954659964727,0.187892806291645
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,5.06844900176991,0.205610992578712
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,4.92515591891892,0.211227294167869
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,4.48794468537415,0.253900526920859
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,4.54086258333333,0.251782469950786
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,4.63221167176871,0.2510397610523
"ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","PA",40.1196538,-75.1201939844204,4.57962009693878,0.264686894198559
"UPMC PINNACLE HANOVER","300 HIGHLAND AVENUE","HANOVER","PA",39.80871115,-76.9827234309088,4.2738073655914,0.387338154087557
"UPMC PINNACLE HANOVER","300 HIGHLAND AVENUE","HANOVER","PA",39.80871115,-76.9827234309088,5.08648061728395,0.365051274993239
"UPMC HANOVER","300 HIGHLAND AVENUE","HANOVER","PA",39.80871115,-76.9827234309088,4.84551264197531,0.330797650520098
"UPMC HANOVER","300 HIGHLAND AVENUE","HANOVER","PA",39.80871115,-76.9827234309088,5.6717885308642,0.247268843850725
"UPMC HANOVER","300 HIGHLAND AVENUE","HANOVER","PA",39.80871115,-76.9827234309088,6.9549807654321,0.221935990230446
"UPMC HANOVER","300 HIGHLAND AVENUE","HANOVER","PA",39.80871115,-76.9827234309088,8.9678772739726,0.291153305271806
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,3.30294920707071,0.224883411243019
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,3.28628058585859,0.191320562586954
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,4.02613153030303,0.15927633383818
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,4.97818878125,0.135902309835022
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,5.6298561344086,0.127952991743641
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,5.54182716666667,0.133805292758278
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,5.85817121978022,0.129120236021
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,7.14671896753247,0.132143756666265
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,7.01387896666667,0.125928605868111
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,7.09051165359477,0.126050347447524
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,6.38887334269663,0.142186279252495
"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",41.4129445,-75.6537501338661,6.60463523636364,0.152139913924584
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,4.92260064495798,0.318948782652402
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,5.2479291504065,0.298877077546061
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,5.45004162429907,0.285883271770701
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,6.10421878244973,0.258214152879482
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,6.90861099260629,0.25640969364058
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,7.32649387591241,0.241993225554386
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,7.93441326824818,0.252201802324843
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,9.0202973540146,0.230997110440071
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,9.64057114666667,0.254682815421543
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,9.170511808,0.252216097904402
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,10.2405475631068,0.251680541093841
"MILTON S. HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA",40.26370945,-76.6748221873738,10.7690247288961,0.246924180156963
